SK_ID_CURR,TARGET
100001,0.3944114709686454
100005,0.7281048383254225
100013,0.26901364287410157
100028,0.47092401800377104
100038,0.630376789564773
100042,0.14859181506570945
100057,0.1885856997904478
100065,0.5353148386133117
100066,0.13564422451286035
100067,0.3898351625180891
100074,0.16958894441270575
100090,0.5544028532343794
100091,0.6223477840150395
100092,0.45618552050803557
100106,0.5496768569160994
100107,0.5902832780182631
100109,0.4880482663789847
100117,0.3187468282194866
100128,0.4684952243475758
100141,0.38381645745957277
100150,0.32976564799053953
100168,0.07306522589889711
100169,0.3157444196666209
100170,0.861287102800862
100171,0.39254749884249307
100172,0.49635867197074074
100184,0.6190375425493038
100187,0.44132031158073576
100212,0.39293847977313723
100222,0.33561975538347516
100223,0.23234375425825476
100232,0.20117391641630708
100241,0.7907686452193656
100245,0.1940665257538902
100253,0.3055179736852413
100256,0.7444484686890155
100271,0.18553499542326474
100278,0.7800661457462155
100280,0.31669056655284916
100306,0.6865604800907272
100311,0.6509060844936988
100312,0.3925886233060094
100330,0.27598047769979095
100331,0.3052611198503982
100352,0.2750890809172623
100358,0.643366099302494
100367,0.2904964963880839
100382,0.5050816871083724
100384,0.4353127818284927
100385,0.6329263362571922
100386,0.36613662978595296
100399,0.23481911394367586
100404,0.36092244904775556
100416,0.24160839716357776
100422,0.605807807535529
100426,0.30592193213341057
100438,0.5168485532479017
100444,0.7189010112715345
100445,0.6265951374525074
100446,0.5740915507763081
100447,0.2490049325008796
100450,0.3490067626285735
100466,0.24845058345474894
100483,0.25387344234549114
100484,0.13926968361282446
100494,0.7163532932367471
100510,0.7076500205440396
100512,0.22162401816773716
100517,0.2693966178734119
100548,0.45160403091194384
100551,0.4295951481083397
100552,0.6310630801565772
100553,0.35255165712581454
100561,0.6026499951282199
100568,0.8852645526671663
100569,0.26629002191833584
100591,0.3811815071200861
100592,0.3002887250702366
100602,0.3194915610263368
100607,0.5326119946263331
100613,0.512600006798597
100617,0.3333221922526381
100618,0.4465456877719787
100622,0.820390669662009
100625,0.46383953455879723
100677,0.49461252069894307
100699,0.45376494751143853
100702,0.9120897235203641
100711,0.3762919854772748
100729,0.6285853568996937
100740,0.7469577200030932
100744,0.73589222672763
100745,0.38540969823206384
100747,0.6661090865175838
100751,0.5602688888194525
100752,0.4000711863846273
100753,0.5481019944487269
100754,0.692239843733771
100760,0.44153450919894977
100762,0.5341328145330212
100763,0.5427450804454632
100765,0.2612235143998047
100770,0.44405969693992886
100772,0.4176667159737256
100777,0.27328574353363616
100791,0.3220477667161455
100792,0.15858296910876118
100797,0.37944365820765213
100823,0.4672119878488451
100826,0.45943163505150253
100830,0.31550044785555154
100836,0.7878936744480725
100872,0.3260119195614978
100910,0.4236647438723435
100913,0.5648376809343675
100918,0.21766135013991272
100931,0.21982082858780072
100952,0.3694603600940687
100953,0.22547484235847515
100965,0.5505981038050295
100970,0.3938436222419988
100982,0.6348207642295013
100983,0.5707103124872906
100984,0.5053535684019671
100987,0.4253319954491131
100997,0.2971976614309972
100998,0.746479217822343
101002,0.41246557430720865
101005,0.7543154849310322
101008,0.6722000317600776
101020,0.43346198155102816
101021,0.5385573365970606
101024,0.2776850993921478
101025,0.7415206022843905
101026,0.31044947554691
101031,0.2632314342335864
101041,0.24200250422138453
101051,0.13208932408695687
101055,0.3613794011438115
101056,0.8144425085289505
101057,0.3316893051725742
101064,0.30306622211814677
101079,0.42451856483632733
101087,0.2813235046063946
101090,0.3030565071260797
101092,0.6132934584953387
101097,0.41660204937455625
101099,0.22637763229042307
101107,0.5134413092892767
101118,0.37090555506132794
101125,0.473801654394936
101126,0.30004899016896497
101128,0.4388899083141503
101136,0.7244961051719301
101140,0.4929955591363135
101149,0.5356480591168338
101160,0.5086212884872563
101169,0.6740376704448476
101181,0.4331846964055243
101186,0.129431151204113
101190,0.4246616900479433
101193,0.6877561022956175
101194,0.5300734743899055
101198,0.7254625440499463
101200,0.08467100798462794
101204,0.22755014140088684
101211,0.4616509730054365
101213,0.4009707537355426
101223,0.35459043075761104
101225,0.5556116315947416
101237,0.4006350034834313
101243,0.5994278546207595
101244,0.5091092864319076
101258,0.20396790435909393
101259,0.830051669658171
101268,0.8310534119331807
101269,0.3117872588242156
101271,0.673089543980697
101279,0.4280886250121309
101281,0.801116610955016
101287,0.27927743513552855
101292,0.26804603071309024
101294,0.4142338524246949
101296,0.3976899503295371
101297,0.4084624498097389
101299,0.10742602333121458
101301,0.3147169164008695
101305,0.4692142871269085
101308,0.44951248380221753
101318,0.28898050407488535
101327,0.7939518842263701
101329,0.39584906370272166
101332,0.2680975792793391
101337,0.5292803900365994
101343,0.23871531342838867
101345,0.34698101767929845
101346,0.20826402481535963
101353,0.2068420623101763
101354,0.7081787867029202
101355,0.7752017903731019
101356,0.2857677832297341
101362,0.5119773726442484
101363,0.8361691158527135
101365,0.2555359436781559
101366,0.4698551329274885
101367,0.8446432289323085
101368,0.2838005096032747
101374,0.7636153798114569
101380,0.2242690116980918
101383,0.26305579156107745
101398,0.20040999853562505
101399,0.8059757410285032
101401,0.7734206784315718
101412,0.5698629159778802
101426,0.49096185908163054
101427,0.8928911284461484
101428,0.5344418070681022
101429,0.7492663968692187
101434,0.2350801794145767
101440,0.5954082086177069
101448,0.5025875244005238
101449,0.25976848725926044
101465,0.2734053011533921
101467,0.3180180175191114
101472,0.5509233575028861
101478,0.6580437206190743
101497,0.30635864828864157
101504,0.4938825026388077
101547,0.338881114051591
101548,0.43314524193224885
101555,0.2805789268185534
101570,0.4149621573144265
101572,0.24166442608312474
101578,0.3233469233409151
101580,0.5343492482199428
101588,0.38706029354105564
101602,0.3396138397436527
101610,0.5456535307618899
101614,0.4348456267749696
101616,0.3558326000426984
101643,0.574774189396582
101644,0.4238665611508396
101649,0.4154795530135255
101650,0.4417967031737337
101665,0.1591590107253672
101667,0.6699164773051709
101669,0.4509206160171078
101674,0.6018463290141169
101675,0.36059450364399587
101678,0.5805428429333259
101682,0.48461616425290976
101686,0.2631820016975331
101697,0.8273781418819334
101700,0.6301387127793644
101711,0.34084307593014757
101714,0.31942939277665056
101715,0.5689368915675047
101728,0.3719495019433161
101732,0.3360948596821235
101757,0.48684494032122994
101758,0.5665823618969439
101759,0.4506694893856037
101762,0.2734816685942966
101764,0.36877800625383683
101780,0.7230031698486009
101784,0.3871900956737791
101789,0.23957519142079461
101816,0.456209986363665
101819,0.3843592495500645
101827,0.14952930801901604
101863,0.5497697022765368
101867,0.4618022074939188
101870,0.2512077656920769
101873,0.6081496880677024
101878,0.5513774914926824
101879,0.4115612138969138
101880,0.43228149646980013
101887,0.47888905596736686
101897,0.25535706356397614
101901,0.36550972061059933
101903,0.837595453561535
101920,0.3731227177943032
101921,0.3860905407284163
101922,0.2638228052002982
101961,0.6714033563928029
101962,0.377124039814024
101971,0.3811702885326996
101976,0.8068444561561076
102002,0.5729220914827693
102005,0.33335420784199254
102007,0.8816568561403576
102017,0.15018633685788527
102019,0.42944329624092104
102029,0.19756052386145712
102051,0.7912458037673398
102052,0.2942023841147379
102054,0.3522707281050234
102062,0.32718406614580436
102067,0.7311109658940833
102068,0.7005869511050861
102070,0.2174071622978876
102090,0.5070910660913717
102092,0.64625887042984
102099,0.6927573887863252
102100,0.24539776968894308
102112,0.4591037022836402
102113,0.33943155922680973
102122,0.6727468323957768
102123,0.5506502408222291
102125,0.3716398861624716
102126,0.6293770412855272
102146,0.21718395923827122
102147,0.3759842970819236
102151,0.5212728758630695
102158,0.7654652005966883
102159,0.3265287582630538
102162,0.24640976020776947
102165,0.4828012100400646
102166,0.4186304474242028
102174,0.5160545481747106
102193,0.8206718227171088
102198,0.34093599118705853
102205,0.7922219838328358
102206,0.2270084550298459
102218,0.5587082596800445
102221,0.47631702059695336
102230,0.48555043885787597
102238,0.6763766727183788
102248,0.1630769044880328
102252,0.6987711150713333
102259,0.3601171296002133
102262,0.6859499595472265
102273,0.320188970276999
102286,0.5967065322597447
102293,0.30711051664930344
102294,0.3675498224676818
102296,0.5206211175853023
102298,0.5773336131016443
102303,0.26632822785359245
102309,0.2732703218978785
102315,0.496127644613924
102340,0.306322759654901
102342,0.5552623548825744
102344,0.4432805534940285
102346,0.5525133750894193
102347,0.21793125705202926
102374,0.33172228655654123
102380,0.36618522672163245
102387,0.19005709878168955
102393,0.35824082360901516
102403,0.35034051598163457
102413,0.614401441593505
102414,0.14026917099554512
102415,0.48760418233515157
102416,0.4843149059767437
102439,0.4581879946034425
102441,0.4052654201666886
102443,0.33793281613731807
102444,0.3431336920617923
102445,0.5301519525550672
102448,0.35205074877352677
102449,0.519853884154565
102450,0.839992410209031
102456,0.4265116048036932
